picCode,Category,Sub1,Sub2,ProductName,Q1,Q2,Q3,Q4,P1,P2,P3,P4,brands,brand_image,excel_id,,t1,t2,t3,t4,u1,u2,u3,u4
1580,Beverages,Coffee,Moccona,Moccona Classic Blend ,100 gm,,,,690,,,,Moccona,,1557,,,,,,,,,
1581,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Farm House Chocolate Chip,Half Pack,Family Pack,,,45,75,,,Peek Freans,,1558,,,,,,,,,
1582,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Farm House Coconut Crunch,Half Pack,Family Pack,,,45,75,,,Peek Freans,,1559,,,,,,,,,
1583,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Farm House Short Bread,Half Pack,Family Pack,,,50,80,,,Peek Freans,,1560,,,,,,,,,
1584,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Sooper Elaichi Cookies,Ticky Pack ,Half Roll,Family Pack,,120,15,35,,Peek Freans,,1561,,,,,,,,,
1585,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Marie Biscuits,Ticky Pack ,Half Roll,Family Pack,,120,15,40,,Peek Freans,,1562,,,,,,,,,
1586,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Saltish Pouch,75 gm,,,,15,,,,Peek Freans,,1563,,,,,,,,,
1587,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Whole Wheat Slices Biscuits,Family Pack,,,,35,,,,Peek Freans,,1564,,,,,,,,,
1588,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Lemon Sandwich,Ticky Pack ,Half Roll,,,120,15,,,Peek Freans,,1565,,,,,,,,,
1589,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Chocolate Sandwich,Ticky Pack ,Half Roll,,,120,15,,,Peek Freans,,1566,,,,,,,,,
1590,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Click Zeera,Ticky Pack ,Half Roll,Family Pack,,120,15,40,,Peek Freans,,1567,,,,,,,,,
1591,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Chocolicious,Ticky Pack ,Half Roll,Family Pack,,120,15,35,,Peek Freans,,1568,,,,,,,,,
1592,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Double Chocolicious,Ticky Pack ,Half Roll,Family Pack,,120,15,35,,Peek Freans,,1569,,,,,,,,,
1593,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Nan Khatai,Ticky Pack ,Half Roll,,,120,10,,,Peek Freans,,1570,,,,,,,,,
1594,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Nan Khatai Classic,Half Roll,Family Pack,,,15,35,,,Peek Freans,,1571,,,,,,,,,
1595,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Nan Khatai Almond,Half Roll,Family Pack,,,20,40,,,Peek Freans,,1572,,,,,,,,,
1596,Snacks & Biscuits ,Biscuits & Cookies,Peek Freans,Peek Freans Jam Delight Strawberry,Ticky Pack ,Half Roll,Family Pack,,120,17,40,,Peek Freans,,1573,,,,,,,,,
1597,Snacks & Biscuits ,Biscuits & Cookies,LU,Lu 50 50,Family Pack,,,,30,,,,LU,,1574,,,,,,,,,
1598,Snacks & Biscuits ,Biscuits & Cookies,LU,LU Bakeri Classic Cookies,Ticky Pack ,Half Roll,Family Pack,,120,15,40,,LU,,1575,,,,,,,,,
1599,Snacks & Biscuits ,Biscuits & Cookies,LU,LU Bakeri Coconut Cookies,Ticky Pack ,Half Roll,Family Pack,,120,15,40,,LU,,1576,,,,,,,,,
1600,Snacks & Biscuits ,Biscuits & Cookies,LU,LU Bakeri Nankhatai Cookies,Ticky Pack ,Half Roll,Family Pack,,120,15,40,,LU,,1577,,,,,,,,,
1601,Snacks & Biscuits ,Biscuits & Cookies,LU,Lu Wheatable High Fibre Digestives,Family Pack,Half Roll,,,50,20,,,LU,,1578,,,,,,,,,
1602,Snacks & Biscuits ,Biscuits & Cookies,LU,Lu Wheatable Sugar Free,Family Pack,Half Roll,,,60,25,,,LU,,1579,,,,,,,,,
1603,Snacks & Biscuits ,Biscuits & Cookies,LU,LU Nankhatai Zafrani,Family Pack,Half Roll,Ticky Pack,,40,17,120,,LU,,1580,,,,,,,,,
1604,Snacks & Biscuits ,Biscuits & Cookies,Bisconni,Bisconni Rite,Ticky Pack ,Familt Pack,,,120,30,,,Bisconni,,1581,,,,,,,,,
1605,Snacks & Biscuits ,Biscuits & Cookies,Bisconni,Bisconni Chocolate Chip Biscuits,Familt Pack,Half Roll,,,30,15,,,Bisconni,,1582,,,,,,,,,
1606,Snacks & Biscuits ,Biscuits & Cookies,Bisconni,Bisconni Chocolatto,Ticky Pack ,Half Roll,Family Pack,,10,20,35,,Bisconni,,1583,,,,,,,,,
1607,Snacks & Biscuits ,Biscuits & Cookies,Bisconni,Bisconni Just Peanut,Half Roll ,,,,10,,,,Bisconni,,1584,,,,,,,,,
1608,Snacks & Biscuits ,Biscuits & Cookies,Bisconni,Bisconni Cocomo Orange,Ticky Pack ,,,,120,,,,Bisconni,,1585,,,,,,,,,
1609,Snacks & Biscuits ,Biscuits & Cookies,Bisconni,Bisconni Treat Gold,Ticky Pack ,Half Roll,,,120,15,,,Bisconni,,1586,,,,,,,,,
1610,Snacks & Biscuits ,Biscuits & Cookies,Bisconni,Bisconni Coconut Cookies,Half Roll,,,,15,,,,Bisconni,,1587,,,,,,,,,
1611,Snacks & Biscuits ,Biscuits & Cookies,Bisconni,Bisconni Just Zeera,Half Roll,,,,10,,,,Bisconni,,1588,,,,,,,,,
1612,Snacks & Biscuits ,Biscuits & Cookies,Bisconni,Bisconni Rite Strawberry,Half Roll,,,,15,,,,Bisconni,,1589,,,,,,,,,
1613,Snacks & Biscuits ,Biscuits & Cookies,Bisconni,Bisconni Rite Lemon,Ticky Pack ,Half Roll,,,120,15,,,Bisconni,,1590,,,,,,,,,
1614,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Special Milk Egg Cookies,Half Roll,,,,15,,,,Mayfair,,1591,,,,,,,,,
0,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Special Elaichi Cookies,Family Pack,Ticky Pack,,,30,120,,,Mayfair,,1592,,,,,,,,,
1616,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Cremo Strawberry,Family Pack,,,,30,,,,Mayfair,,1593,,,,,,,,,
1616,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Cremo Chocolate,Family Pack,,,,30,,,,Mayfair,,1594,,,,,,,,,
0,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Nan Khatai,Ticky Pack ,Half Roll ,,,120,15,,,Mayfair,,1595,,,,,,,,,
1619,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Nice Coconut Bicuits,Bar Pack,,,,10,,,,Mayfair,,1596,,,,,,,,,
0,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Zeera Kalonji Bicuits,Ticky Pack ,Half Roll ,,,120,15,,,Mayfair,,1597,,,,,,,,,
0,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Chip Express Double Chocolate,Half Roll,Ticky Pack,,,10,120,,,Mayfair,,1598,,,,,,,,,
0,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Cremo Choco Kheer,Ticky Pack ,Half Roll ,,,120,10,,,Mayfair,,1599,,,,,,,,,
0,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Special Classic,Family Pack,Bar Pack,Half Roll ,,30,10,15,,Mayfair,,1600,,,,,,,,,
0,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Special Chocolate,Ticky Pack ,Half Roll ,,,120,15,,,Mayfair,,1601,,,,,,,,,
0,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Nan Khatai Kheer,Half Roll,,,,15,,,,Mayfair,,1602,,,,,,,,,
0,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Club,Ticky Pack ,Half Roll ,Family Pack,,120,15,30,,Mayfair,,1603,,,,,,,,,
0,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Cake Rusk,Bar Pack,Half Roll ,,,10,15,,,Mayfair,,1604,,,,,,,,,
1628,Snacks & Biscuits ,Biscuits & Cookies,Mayfair,Mayfair Cremo Lemon,Ticky Pack ,Bar Pack,,,120,10,,,Mayfair,,1605,,,,,,,,,
1629,Snacks & Biscuits ,Biscuits & Cookies,Betty Crocker,Betty Crocker Cookie Mix Chocolate Chip,496 gm,,,,330,,,,Betty Crocker,,1606,0,,,,,,,,
1630,Snacks & Biscuits ,Biscuits & Cookies,Betty Crocker,Betty Crocker Cookie Mix Peanut Butter,496 gm,,,,330,,,,Betty Crocker,,1607,,,,,,,,,
1631,Snacks & Biscuits ,Biscuits & Cookies,Betty Crocker,Betty Crocker Cookie Mix Sugar Cookie,496 gm,,,,330,,,,Betty Crocker,,1608,,,,,,,,,
1632,Snacks & Biscuits ,Biscuits & Cookies,Betty Crocker,Betty Crocker Double Chocolate Chip Cookie Mix,496 gm,,,,330,,,,Betty Crocker,,1609,,,,,,,,,
1633,Snacks & Biscuits ,Biscuits & Cookies,Betty Crocker,Betty Crocker Oatmeal Chocolate Chip Cookie Mix,496 gm,,,,330,,,,Betty Crocker,,1610,,,,,,,,,
1634,Snacks & Biscuits ,Biscuits & Cookies,Betty Crocker,Betty Crocker Rich and Creamy Hershey Cookies and Cream ,453 gm,,,,425,,,,Betty Crocker,,1611,,,,,,,,,
1635,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Vanilla Milk Wafer,Half Roll,,,,20,,,,Biskitop,,1612,0,,,,,,,,
1636,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Chocolate Wafer Cream,30 gm,,,,25,,,,Biskitop,,1613,,,,,,,,,
1637,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Strawberry Wafer,Half Roll,,,,20,,,,Biskitop,,1614,,,,,,,,,
1638,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Cheese Wafer Cream,30 gm,,,,25,,,,Biskitop,,1615,,,,,,,,,
1639,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Strawberry Wafer Cream,30 gm,,,,25,,,,Biskitop,,1616,,,,,,,,,
1640,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Blue Berry Wafer Cream,30 gm,,,,25,,,,Biskitop,,1617,,,,,,,,,
1641,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Lemon Orange,30 gm,,,,25,,,,Biskitop,,1618,,,,,,,,,
1642,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Assorted Yam Biscuits,400 gm,,,,525,,,,Biskitop,,1619,,,,,,,,,
1643,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Cheese Cream Sandwich Biscuits,400 gm,,,,525,,,,Biskitop,,1620,,,,,,,,,
1644,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Orange Cream Sandwich Biscuits,400 gm,,,,525,,,,Biskitop,,1621,,,,,,,,,
1645,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Black Cookies,400 gm,,,,525,,,,Biskitop,,1622,,,,,,,,,
1646,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Butter Cookies,60 gm,,,,65,,,,Biskitop,,1623,,,,,,,,,
1647,Snacks & Biscuits ,Biscuits & Cookies,Biskitop,Biskitop Chocolate Cookies,165 gm,,,,130,,,,Biskitop,,1624,,,,,,,,,
1648,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Butter Cookies,200 gm,,,,240,,,,Britannia ,,1625,0,,,,,,,,
1649,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Pride Butter Cookies,400 gm,,,,475,,,,Britannia ,,1626,,,,,,,,,
1650,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Danish Cookies,200 gm,,,,240,,,,Britannia ,,1627,,,,,,,,,
1651,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Good Day Butter Cookies,90 gm,,,,85,,,,Britannia ,,1628,,,,,,,,,
1652,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Good Day Pistachio Almond Cookies,90 gm,,,,85,,,,Britannia ,,1629,,,,,,,,,
1653,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Good Day Cashew Cookies,90 gm,,,,85,,,,Britannia ,,1630,,,,,,,,,
1654,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Milk Bikis Cookies,100 gm,,,,85,,,,Britannia ,,1631,,,,,,,,,
1655,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Marie Gold Biscuits,188 gm,,,,120,,,,Britannia ,,1632,,,,,,,,,
1656,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Vita Marie Gold Tea Biscuits,75 gm,140 gm,,,85,110,,,Britannia ,,1633,,,,,,,,,
1657,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia 50 50 Mask Chaska Biscuits,71 gm,,,,80,,,,Britannia ,,1634,,,,,,,,,
1658,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Nice Time Biscuits,100 gm,,,,85,,,,Britannia ,,1635,,,,,,,,,
1659,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Sugar Free Digestive  Biscuits,200 gm,350 gm,,,195,295,,,Britannia ,,1636,,,,,,,,,
1660,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Diet Cracker,200 gm,,,,145,,,,Britannia ,,1637,,,,,,,,,
1661,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Good Day Choco Chip Cookies,75 gm,,,,80,,,,Britannia ,,1638,,,,,,,,,
1662,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Little Heart Cookies,75 gm,23 gm,50 gm,,50,20,40,,Britannia ,,1639,,,,,,,,,
1663,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Bourbon Chocolate Biscuits,100 gm,,,,85,,,,Britannia ,,1640,,,,,,,,,
1664,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Nutri Choice 5 Grain Cookies,300 gm,,,,270,,,,Britannia ,,1641,,,,,,,,,
1665,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Good Day Choco Nut Cookies,90 gm,,,,95,,,,Britannia ,,1642,,,,,,,,,
1666,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Digestive Biscuits,225 gm,400 gm,,,195,290,,,Britannia ,,1643,,,,,,,,,
1667,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Date Rolls,90 gm,,,,80,,,,Britannia ,,1644,,,,,,,,,
1668,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Fig Rolls,90 gm,,,,90,,,,Britannia ,,1645,,,,,,,,,
1669,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Suji Toast,170 gm,,,,100,,,,Britannia ,,1646,,,,,,,,,
1670,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Choco Chunkies Biscuits,100 gm,,,,165,,,,Britannia ,,1647,,,,,,,,,
1671,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Nutri Choice Biscuits,100 gm,,,,175,,,,Britannia ,,1648,,,,,,,,,
1672,Snacks & Biscuits ,Biscuits & Cookies,Britannia ,Britannia Pure Magic Chocolush,75 gm,,,,125,,,,Britannia ,,1649,,,,,,,,,
1673,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Cocodelite Coconut Cookies,Half Roll,Ticky  Pack,,,15,120,,,Cookania,,1650,0,,,,,,,,
1674,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Gold,Half Roll,Bar Pack,,,15,10,,,Cookania,,1651,0,,,,,,,,
1675,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Chocorama Chocolate,Ticky Pack,Family Pack,,,120,30,,,Cookania,,1652,,,,,,,,,
1676,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Chocorama,Half Roll,,,,15,,,,Cookania,,1653,,,,,,,,,
1677,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Nutsy,Ticky Pack,Half Roll,,,120,15,,,Cookania,,1654,,,,,,,,,
1678,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Cocodelite,Ticky Pack,Family Pack,Bar Pack,,120,30,10,,Cookania,,1655,,,,,,,,,
1679,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Tea Time,Ticky Pack,Half Roll,Family Pack,Bar Pack,120,15,30,10,Cookania,,1656,,,,,,,,,
1680,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Pak A Nut,Ticky Pack,,,,120,,,,Cookania,,1657,,,,,,,,,
1681,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Pic A Nut,Half Roll,Family Pack,,,15,30,,,Cookania,,1658,,,,,,,,,
1682,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Zeeraray,Ticky Pack,Half Roll,Family Pack,,120,15,30,,Cookania,,1659,,,,,,,,,
1683,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Hero,Bar Pack,,,,10,,,,Cookania,,1660,,,,,,,,,
1684,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Khaas,Half Roll,,,,15,,,,Cookania,,1661,,,,,,,,,
1685,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Milkabisk Milk,Half Roll,,,,15,,,,Cookania,,1662,,,,,,,,,
1686,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Cake Rusk,Half Roll,,,,20,,,,Cookania,,1663,,,,,,,,,
1687,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Nuts Biscuit,Bar Pack,,,,10,,,,Cookania,,1664,,,,,,,,,
1688,Snacks & Biscuits ,Biscuits & Cookies,Cookania,Cookania Dream Cream Strawberry Vanilla,Half Roll,,,,,,,,Cookania,,1665,,,,,,,,,
1689,Snacks & Biscuits ,Biscuits & Cookies,Hollanda,Hollanda Butter Cookies,454 gm,,,,550,,,,Hollanda,,1666,0,,,,,,,,
1690,Snacks & Biscuits ,Biscuits & Cookies,Montego,Montego Choco Banana Cookies,225 gm,,,,470,,,,Montego,,1667,0,,,,,,,,
1691,Snacks & Biscuits ,Biscuits & Cookies,Montego,Montego Kokola Double Choco Cookies,225 gm,,,,470,,,,Montego,,1668,,,,,,,,,
1692,Snacks & Biscuits ,Biscuits & Cookies,Montego,Montego Gold Choco Matcha Cookies,225 gm,,,,470,,,,Montego,,1669,,,,,,,,,
1693,Snacks & Biscuits ,Biscuits & Cookies,Royal British,Royal British Homemade Butter Cookies,400 gm,681 gm,,,495,950,,,Royal British,,1670,0,,,,,,,,
1694,Snacks & Biscuits ,Biscuits & Cookies,Royal British,Royal British Original Butter Cookies,400 gm,,,,490,,,,Royal British,,1671,,,,,,,,,
1695,Snacks & Biscuits ,Biscuits & Cookies,Royal British,Royal British Assorted Butter Cookies,400 gm,,,,490,,,,Royal British,,1672,,,,,,,,,
1696,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Wavy Barbecue,80 gm,,,,50,,,,Lays,,1673,,,,,,,,,
1697,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Tetchup Tengo ,14 gm,50 gm,,,10,30,,,Lays,,1674,,,,,,,,,
1698,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Chaat Sreet Mint Chutney,27 gm,,,,20,,,,Lays,,1675,,,,,,,,,
1699,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Chaat Sreet Dahi Baray,27 gm,,,,20,,,,Lays,,1676,,,,,,,,,
1700,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Sensations Thai Sweet Chili,24 gm,,,,20,,,,Lays,,1677,,,,,,,,,
1701,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Wavy Fried Green Tomato Potato Chips,23 gm,,,,20,,,,Lays,,1678,,,,,,,,,
1702,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Australian BBQ,1 pc,24 gm,,,10,20,,,Lays,,1679,,,,,,,,,
1703,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Chinese Szechuan,24 gm,,,,20,,,,Lays,,1680,,,,,,,,,
1704,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Italian Pizza,24 gm,,,,20,,,,Lays,,1681,,,,,,,,,
1705,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Dahi Papri Chaat,32 gm,,,,20,,,,Lays,,1682,,,,,,,,,
1706,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Greek Tzatziki Chips,24 gm,,,,20,,,,Lays,,1683,,,,,,,,,
1707,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Classic ,184 gm,28 gm,,,350,60,,,Lays,,1684,,,,,,,,,
1708,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Salt & Vinegar Potato Chips,184 gm,,,,370,,,,Lays,,1685,,,,,,,,,
1709,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Barbecue Chips,184 gm,,,,400,,,,Lays,,1686,,,,,,,,,
1710,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Stax Original,163 gm,,,,225,,,,Lays,,1687,,,,,,,,,
1711,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Stax Barbecue,155.9 gm,,,,205,,,,Lays,,1688,,,,,,,,,
1712,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Stax Cheddar,155.9 gm,,,,225,,,,Lays,,1689,,,,,,,,,
1713,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Stax Salt Vinegar,155.9 gm,,,,230,,,,Lays,,1690,,,,,,,,,
1714,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Stax Sour Cream Onion,155.9 gm,,,,225,,,,Lays,,1691,,,,,,,,,
1715,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays French Onion Dip,425.2 gm,,,,390,,,,Lays,,1692,,,,,,,,,
1716,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Smooth Ranch Dip,425.2 gm,,,,390,,,,Lays,,1693,,,,,,,,,
1717,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Cheddar and Sour Cream,184.2 gm,,,,405,,,,Lays,,1694,,,,,,,,,
1718,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Honey Barbecue,1 pc,,,,405,,,,Lays,,1695,,,,,,,,,
1719,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Tomato Ketchup,170 gm,,,,275,,,,Lays,,1696,,,,,,,,,
1720,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Salt and Vinegar,170 gm,,,,275,,,,Lays,,1697,,,,,,,,,
1721,Snacks & Biscuits ,Snacks & Nimko,Lays,Lays Frono Authentic Cheese,170 GM,,,,275,,,,Lays,,1698,,,,,,,,,
1722,Snacks & Biscuits ,Snacks & Nimko,Kolson Chips,Kolson Slanty Cheese,18 gm,,,,10,,,,Kolson,,1699,,,,,,,,,
1723,Snacks & Biscuits ,Snacks & Nimko,Kolson Chips,Kolson Original Cheese Balls,20 gm,,,,10,,,,Kolson,,1700,,,,,,,,,
1724,Snacks & Biscuits ,Snacks & Nimko,Kolson Chips,Kolson Snackers Salt n Pepper,18 gm,,,,10,,,,Kolson,,1701,,,,,,,,,
1725,Snacks & Biscuits ,Snacks & Nimko,Kolson Chips,Kolson Snackers Hot Masala,18  gm,,,,10,,,,Kolson,,1702,,,,,,,,,
1726,Snacks & Biscuits ,Snacks & Nimko,Cheetos,Cheetos Bites Chicken Vegetable,20 gm,,,,10,,,,Cheetos,,1703,,,,,,,,,
1727,Snacks & Biscuits ,Snacks & Nimko,Cheetos,Cheetos Crunchy Imp,60 gm,226.8 gm,35.4 gm,,110,350,75,,Cheetos,,1704,,,,,,,,,
1728,Snacks & Biscuits ,Snacks & Nimko,Cheetos,Cheetos Cheddar Jalapeno Crunchy,8 oz,,,,350,,,,Cheetos,,1705,,,,,,,,,
1729,Snacks & Biscuits ,Snacks & Nimko,Doritos,Doritos Cool Ranch,3.25 oz,11 oz,,,180,495,,,Doritos,,1706,,,,,,,,,
1730,Snacks & Biscuits ,Snacks & Nimko,Doritos,Doritos Spicier Nacho,1 oz,,,,55,,,,Doritos,,1707,,,,,,,,,
1731,Snacks & Biscuits ,Snacks & Nimko,Doritos,Doritos Spicy Nacho,7 oz,312 gm,,,375,495,,,Doritos,,1708,,,,,,,,,
1732,Snacks & Biscuits ,Snacks & Nimko,Doritos,Doritos Cooler Ranch,7 oz,,,,360,,,,Doritos,,1709,,,,,,,,,
1733,Snacks & Biscuits ,Snacks & Nimko,Doritos,Doritos Salsa Hot Dip,300 gm,,,,450,,,,Doritos,,1710,,,,,,,,,
1734,Snacks & Biscuits ,Snacks & Nimko,Doritos,Doritos Mild Salsa Dip,300 gm,,,,450,,,,Doritos,,1711,,,,,,,,,
1735,Snacks & Biscuits ,Snacks & Nimko,Doritos,Doritos Cool Sour Cream & Chive Dip,300 gm,,,,370,,,,Doritos,,1712,,,,,,,,,
1736,Snacks & Biscuits ,Snacks & Nimko,Kurkure,Lays Kurkure Red Chilli Jhatka ,30 gm,110 gm,75 gm,,15,50,30,,Kurkure,,1713,,,,,,,,,
1737,Snacks & Biscuits ,Snacks & Nimko,Kurkure,Lays Kurkure Chutney Chaska,41 gm,110 gm,75 gm,,15,50,30,,Kurkure,,1714,,,,,,,,,
1738,Snacks & Biscuits ,Snacks & Nimko,Kurkure,Lays Kurkure Cheese n Garlic,33 gm,,,,20,,,,Kurkure,,1715,,,,,,,,,
1739,Snacks & Biscuits ,Snacks & Nimko,Kurkure,Lays Kurkure Cream Onion,33 gm,,,,20,,,,Kurkure,,1716,,,,,,,,,
1740,Snacks & Biscuits ,Snacks & Nimko,Kurkure,Lays Kurkure Nuts Masala Peanuts,30 gm,,,,20,,,,Kurkure,,1717,,,,,,,,,
1741,Snacks & Biscuits ,Snacks & Nimko,Kurkure,Lays Kurkure BBQ,32 gm,,,,20,,,,Kurkure,,1718,,,,,,,,,
1742,Snacks & Biscuits ,Snacks & Nimko,Super Crisp,Super Crisp BBQ,25 gm,52 gm,70 gm,,10,25,50,,Super Crisp,,1719,1,,,,,,,,
1743,Snacks & Biscuits ,Snacks & Nimko,Super Crisp,Super Crisp Catty Chins,23 gm,1 pc,37 gm,,10,40,20,,Super Crisp,,1720,0,,,,,,,,
1744,Snacks & Biscuits ,Snacks & Nimko,Super Crisp,Super Crisp Potato Sticks,20 gm,,,,10,,,,Super Crisp,,1721,0,,,,,,,,
1745,Snacks & Biscuits ,Biscuits & Cookies,Pringles,Pringles Sour Cream & Onion,50 gm,165 gm,21 gm,40 gm,75,220,65,90,Pringles,,1722,0,,,,,,,,
1746,Snacks & Biscuits ,Biscuits & Cookies,Pringles,Pringles Original,165 gm,21 gm,40 gm,,220,65,80,,Pringles,,1723,,,,,,,,,
1747,Snacks & Biscuits ,Biscuits & Cookies,Pringles,Pringles BBQ,165 gm,,,,220,,,,Pringles,,1724,,,,,,,,,
1748,Snacks & Biscuits ,Biscuits & Cookies,Pringles,Pringles Salt & Vinegar,165 gm,40 gm,,,230,80,,,Pringles,,1725,,,,,,,,,
